Date,Open,High,Low,Close,Adj Close,Volume
2019-11-27,7220.878418,6974.176758,7619.691406,7531.663574,7531.663574,0
2019-11-28,7536.816895,7454.119629,7730.072266,7463.104492,7463.104492,0
2019-11-29,7466.726074,7460.754883,7781.181152,7761.245117,7761.245117,0
2019-12-02,7424.037109,7233.398438,7474.819336,7321.989258,7321.989258,0
2019-12-03,7323.973633,7229.355957,7418.859863,7320.145508,7320.145508,0
2019-12-04,7320.124512,7170.921387,7539.784180,7252.036133,7252.036133,0
2019-12-05,7253.241211,7232.676758,7743.432129,7448.306641,7448.306641,0
2019-12-06,7450.559570,7392.174316,7546.999023,7546.999023,7546.999023,0
2019-12-09,7561.796875,7365.983398,7618.089844,7400.900391,7400.900391,0
2019-12-10,7397.133789,7246.045898,7424.020996,7278.120605,7278.120605,0
2019-12-11,7277.199707,7195.528320,7324.156250,7217.428711,7217.428711,0
2019-12-12,7216.741211,7164.740723,7266.638672,7243.132813,7243.132813,0
2019-12-13,7244.660156,7227.120117,7293.562988,7269.682129,7269.682129,0
2019-12-16,7153.664063,6903.684082,7171.168457,6932.481445,6932.481445,0
2019-12-17,6931.313477,6587.975586,6964.074707,6640.516602,6640.516602,0
2019-12-18,6647.698730,6540.051270,7324.982422,7276.802246,7276.802246,0
2019-12-19,7277.591309,7041.380859,7346.604492,7202.846680,7202.846680,0
2019-12-20,7208.635742,7086.123047,7257.920898,7218.814453,7218.814453,0
2019-12-23,7508.899902,7326.195313,7656.176758,7355.629395,7355.629395,0
2019-12-24,7354.390625,7269.528320,7535.715332,7322.530762,7322.530762,0
2019-12-25,7325.754883,7220.993164,7357.020508,7275.155762,7275.155762,0
2019-12-26,7274.801270,7200.388184,7388.302246,7238.964844,7238.964844,0
2019-12-27,7238.142090,7189.935547,7363.531738,7290.091309,7290.091309,0
2019-12-30,7420.274902,7276.309570,7454.825684,7292.994141,7292.994141,0
2019-12-31,7294.440918,7169.779785,7335.287598,7193.597656,7193.597656,0
